url,name,address,city,state,phone
http://www.mbscpa.com/,Mitosinka Barros & Sharp An Accountancy Corp.,"660 W State St, El Centro, CA 92243",El Centro,CA,(760) 352-6600
https://sandramontieltaxservice.com/,Sandra Montiel Tax Service,"1074 E Cole Blvd suite 6, Calexico, CA 92231",Calexico,CA,(760) 222-1099
http://www.1cpalady.com/,Alvarez Karina B CPA,"450 Main St, El Centro, CA 92243",El Centro,CA,(760) 352-7760
https://www.calientetax.com/,Caliente Tax,"11088 Trask Ave Ste 200-L, Garden Grove, CA 92843",Garden Grove,CA,(714) 423-3182
https://hb.cpa/,Hutchinson & Bloodgood LLP: Mardueno Miguel CPA,"3205 S Dogwood Rd, El Centro, CA 92243",El Centro,CA,(760) 352-1021
https://sandovaltax.com/,"Sandoval Tax CPAs, Inc.","3877 Stockdale Hwy, Bakersfield, CA 93309",Bakersfield,CA,(661) 325-0906
https://www.calproaccountants.com/,CPA California Professional Accountants Group Inc. | Natalie M. Elser CPA Orange County,"2030 Main St # 1300, Irvine, CA 92614",Irvine,CA,(714) 669-1172
https://www.bakersfieldaccountants.com/,John D. Duffield CPA/MST,"3850 Riverlakes Dr Suite E, Bakersfield, CA 93312",Bakersfield,CA,(661) 488-7000
https://acaccounting.co/,AC Accounting LLC,"524 S Shafter Ave, Shafter, CA 93263",Shafter,CA,(661) 241-0773
http://www.californiaaccounting.com/,California Accounting,"120 S Main St, Lakeport, CA 95453",Lakeport,CA,(707) 263-5696
https://www.axumecpas.com/?utm_source=google&utm_medium=google_business_profile&utm_campaign=website_click,"Axume & Associates CPAs, AAC","5001 California Ave Ste. 124, Bakersfield, CA 93309",Bakersfield,CA,(661) 328-1815
http://www.borregovirtualtaxservice.com/,Borrego Virtual Tax Service LLC,,Caliente,CA,(800) 227-5580
http://www.cpylecpa.com/,Christopher Pyle CPA,"71-687 CA-111 #203, Rancho Mirage, CA 92270",Rancho Mirage,CA,(760) 328-7200
http://www.osbornerincon.com/,Osborne Rincon CPA,"79245 Corporate Centre Dr, La Quinta, CA 92253",La Quinta,CA,(760) 777-9805
http://www.dca.ca.gov/cba/,California Board of Accountancy,"2450 Venture Oaks Way #300, Sacramento, CA 95833",Sacramento,CA,(916) 263-3680
http://dmcconsult.com/,Dewey Mc Donald & Carrillo Inc,"1282 W Arrow Hwy #200, Upland, CA 91786",Upland,CA,(909) 981-4281
http://bayareacpa.com/,"Ameer N. Khan, CPA, A Professional Corporation","11501 Dublin Blvd Ste 200, Dublin, CA 94568",Dublin,CA,(925) 999-9985
http://www.cal-cpa.com/,"CAL Accounting, P.C.","26335 Carmel Rancho Blvd Suite 9, Carmel-By-The-Sea, CA 93923",Carmel-By-The-Sea,CA,(831) 275-0084
https://www.dpvb.com/,Daniells Phillips Vaughan & Bock,"300 New Stine Rd, Bakersfield, CA 93309",Bakersfield,CA,(661) 834-7411
